spl_id,Main ingredient,Ingredients
0c041754-793b-8aae-e063-6294a90ac248,"LACTIC ACID, L-","LACTIC ACID, L-"
dea37cad-d0c4-409c-b900-bfff1e33d245,"LACTOSE, UNSPECIFIED FORM","LACTOSE, UNSPECIFIED FORM"
163d1c43-04c6-6852-e063-6394a90a00ca,LACTULOSE,LACTULOSE
703af9cd-c96c-4129-bd7f-a5e4973b07a0,LAMIVUDINE,"LAMIVUDINE, ZIDOVUDINE"
065eaeaf-904c-137c-e063-6394a90a018b,LAMOTRIGINE,LAMOTRIGINE
13e146c6-448a-4fe4-8067-e04f9bad4a46,LANADELUMAB,LANADELUMAB
07d71cdd-06d2-efd8-e063-6394a90ad13c,LANOLIN,"LANOLIN, PETROLATUM"
fd205110-15eb-4707-82b2-185e5bbf616b,LANREOTIDE ACETATE,LANREOTIDE ACETATE
03b7dceb-2128-4324-b068-7f76a2d9887e,LANSOPRAZOLE,LANSOPRAZOLE
4596226a-8cac-466e-b0b9-6415c3b79dd0,LANTHANUM CARBONATE,LANTHANUM CARBONATE
3e340753-c526-4748-9e8a-d99e3511d7ef,LAROTRECTINIB,LAROTRECTINIB
1e77daf5-a752-172c-e063-6394a90a8a4d,LATANOPROST,LATANOPROST
1a4970c4-3923-5cbd-e063-6394a90a12e6,LEAD,LEAD
1a23127a-a158-c507-e063-6394a90af38b,LEDUM PALUSTRE TWIG,LEDUM PALUSTRE TWIG
772b4b36-4627-4087-8a16-c1ed771939c4,LEFAMULIN ACETATE,LEFAMULIN ACETATE
090482ce-faef-bb3b-e063-6394a90a705f,LEFLUNOMIDE,LEFLUNOMIDE
0eff6b90-1312-279f-e063-6294a90a8aca,LEMON,"LEMON, QUINCE"
0e21feb3-6512-846c-e063-6394a90a4395,LETROZOLE,LETROZOLE
3ec07be3-1e04-66a2-ffee-b4795006fae9,LEVALBUTEROL,LEVALBUTEROL
03c449a1-9b41-a7da-e063-6394a90a984e,LEVETIRACETAM,LEVETIRACETAM
0eaebab2-2fbc-e88c-e063-6294a90ae4c3,LEVISTICUM OFFICINALE ROOT,LEVISTICUM OFFICINALE ROOT
282b6b99-4a63-47a6-b1c3-8561af8fd606,LEVOCARNITINE,LEVOCARNITINE
0b482364-a00a-4b95-975a-f403a3ae4d2e,LEVOCETIRIZINE DIHYDROCHLORIDE,LEVOCETIRIZINE DIHYDROCHLORIDE
05d1bf49-c5b4-8a3f-e063-6294a90a01f7,LEVOFLOXACIN,LEVOFLOXACIN
041b2b7e-33b8-a347-e063-6394a90acbc2,LEVOLEUCOVORIN CALCIUM,LEVOLEUCOVORIN CALCIUM
0bb91f61-b61a-c894-e063-6394a90ae51c,LEVOMEFOLATE CALCIUM,"LEVOMEFOLATE CALCIUM, VITAMIN D"
1322ea7d-c2ad-87f8-e063-6294a90a85bc,LEVOMENTHOL,"LEVOMENTHOL, LIDOCAINE"
0167c34f-4a92-d0f9-e063-6294a90a96d3,LEVONORGESTREL,LEVONORGESTREL
174dc8f1-3e60-f740-e063-6294a90ac267,LEVOTHYROXINE,"LEVOTHYROXINE, LIOTHYRONINE"
00a4fc0b-7162-455e-8ed3-56efdbbe182e,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM
9b01d5bb-4310-4768-e053-2995a90a9fad,LEVOTHYROXINE SODIUM ANHYDROUS,LEVOTHYROXINE SODIUM ANHYDROUS
05c5d862-d45d-a166-e063-6394a90ac87a,LICORICE,LICORICE
0011c61b-e3ce-d909-e063-6394a90a6ac2,LIDOCAINE,LIDOCAINE
004aa18f-3a98-f454-e063-6394a90afcff,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE
0b75e83e-8c7c-6247-e063-6294a90ac413,LIDOCAINE HYDROCHLORIDE ANHYDROUS,LIDOCAINE HYDROCHLORIDE ANHYDROUS
16dec2db-7f68-af1e-e063-6294a90a5dee,LIFITEGRAST,LIFITEGRAST
0fcb2857-ba25-920d-e063-6394a90a648f,LIGHT GREEN SF YELLOWISH,LIGHT GREEN SF YELLOWISH
1040a92b-d343-a9fd-e063-6294a90a45ef,LIGHT MINERAL OIL,"LIGHT MINERAL OIL, PETROLATUM"
1a22c7da-efc0-7d93-e063-6394a90a1c96,LILIUM LANCIFOLIUM WHOLE FLOWERING,LILIUM LANCIFOLIUM WHOLE FLOWERING
03b06183-12ec-70c5-e063-6294a90a55ac,LILIUM LONGIFLORUM BULB,LILIUM LONGIFLORUM BULB
1b1569fe-8571-075a-e063-6294a90a7a98,LIMOSILACTOBACILLUS FERMENTUM,LIMOSILACTOBACILLUS FERMENTUM
c56d4e91-9214-4586-a939-46591f7ee703,LINACLOTIDE,LINACLOTIDE
bb3e168c-8a92-4763-bce4-bd3e05769e5f,LINCOMYCIN HYDROCHLORIDE,LINCOMYCIN HYDROCHLORIDE
79819c0d-1f67-4ff2-a4f0-09a4ebd4b88d,LINEZOLID,LINEZOLID
1133ebe8-38c3-2505-e063-6294a90aaa2f,LIOTHYRONINE SODIUM,LIOTHYRONINE SODIUM
b56c797c-a46a-4dbf-a367-9d7f26c7d29d,LIRAGLUTIDE,LIRAGLUTIDE
0283e237-067e-f8a8-e063-6294a90abb03,LISINOPRIL,LISINOPRIL
125ceb4f-374c-2a3d-e063-6294a90a2873,LITHIUM CARBONATE,LITHIUM CARBONATE
03389426-36db-99ad-e063-6394a90a8132,LITHIUM IODATE,LITHIUM IODATE
03280bb4-794e-57bb-e063-6394a90a854f,LITHIUM SULFATE,LITHIUM SULFATE
0e0348ea-d272-59fd-e063-6294a90a0030,LONICERA CAPRIFOLIUM FLOWER,"LONICERA CAPRIFOLIUM FLOWER, PANAX GINSENG ROOT OIL, PLATYCODON GRANDIFLORUS WHOLE"
0bfb4b71-8393-15fa-e063-6394a90a771b,LONICERA JAPONICA FLOWER,"LONICERA JAPONICA FLOWER, PORTULACA OLERACEA WHOLE, WOLFIPORIA COCOS WHOLE"
043b0ab4-8fbb-37d1-e063-6394a90a4cd4,LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE
115178c8-5ee2-4d96-820e-ea8264c1ac10,LOPINAVIR,"LOPINAVIR, RITONAVIR"
01cb2ed2-4841-e738-e063-6394a90ae39f,LORATADINE,LORATADINE
0179ac3b-f435-96d8-e063-6294a90a9457,LORAZEPAM,LORAZEPAM
5fc88709-ec95-48d9-9e9f-e6c1790f6778,LORLATINIB,LORLATINIB
0bdc15a3-34e9-c2d0-e063-6294a90abb59,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM
08a09440-b505-b2c9-e063-6394a90a0d76,LOTEPREDNOL ETABONATE,LOTEPREDNOL ETABONATE
027bd594-6a0a-4e6d-bd3c-4f33fdb4166a,LOVASTATIN,LOVASTATIN
9d19e7b8-c5d6-4df9-8e57-579084f1d8d9,LOVOTIBEGLOGENE AUTOTEMCEL,LOVOTIBEGLOGENE AUTOTEMCEL
03109e97-46a6-91f1-e063-6394a90abe7c,LUBIPROSTONE,LUBIPROSTONE
0597bb76-a942-459f-93b6-c3612adaf59b,LUMASIRAN,LUMASIRAN
08b71fe4-c1ca-d186-e063-6294a90aed92,LURASIDONE HYDROCHLORIDE,LURASIDONE HYDROCHLORIDE
101a8722-9388-8ee8-e063-6394a90aac9a,LYCOPODIUM CLAVATUM SPORE,LYCOPODIUM CLAVATUM SPORE
1a0dfe27-7e3e-3fce-e063-6294a90ab752,LYTTA VESICATORIA,LYTTA VESICATORIA
58d3a059-d175-4740-bf57-f156588c99b5,MAFENIDE ACETATE,MAFENIDE ACETATE
07f2f725-7469-aad1-e063-6394a90a0321,MAGNESIUM,MAGNESIUM
0c92d0b3-1768-de2d-e063-6394a90a34d1,MAGNESIUM CARBONATE,MAGNESIUM CARBONATE
0aac7617-8cc0-7962-e063-6394a90a1821,MAGNESIUM CATION,"MAGNESIUM CATION, MAMMAL LIVER, MILK THISTLE, TIN"
03ced4e7-7317-45fb-8303-54a924c7d281,MAGNESIUM CHLORIDE,"MAGNESIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM ACETATE, SODIUM CHLORIDE, SODIUM GLUCONATE"
088e554c-e128-d52b-e063-6394a90ae8e8,MAGNESIUM CITRATE,MAGNESIUM CITRATE
091c0eed-30b3-31ba-e063-6394a90afbd0,MAGNESIUM HYDROXIDE,MAGNESIUM HYDROXIDE
17e02d37-a709-1610-e063-6294a90a8930,MAGNESIUM MG-28,MAGNESIUM MG-28
0bb32ca5-c694-4f7a-e063-6294a90aa45b,MAGNESIUM OXIDE,MAGNESIUM OXIDE
19cf3431-37ee-dcf8-e063-6394a90ae7d3,"MAGNESIUM PHOSPHATE, DIBASIC TRIHYDRATE","MAGNESIUM PHOSPHATE, DIBASIC TRIHYDRATE"
1b37b86b-6398-4551-a5aa-1d0f48e99b58,MAGNESIUM SULFATE HEPTAHYDRATE,MAGNESIUM SULFATE HEPTAHYDRATE
00b4fd6d-4df7-4a84-8754-89c96c0bf178,"MAGNESIUM SULFATE, UNSPECIFIED","MAGNESIUM SULFATE, UNSPECIFIED"
056793ef-b2b3-1254-e063-6394a90abcf3,MALUS DOMESTICA ROOT,MALUS DOMESTICA ROOT
1b117713-db3b-7f2a-e063-6394a90a5bc8,MANCHURIAN WALNUT SHELL,"MANCHURIAN WALNUT SHELL, RESORCINOL, STEARAMIDOETHYL ETHANOLAMINE MONOPHOSPHATE, THUJA OCCIDENTALIS LEAF"
04bd07cf-3b87-c251-e063-6294a90ab4da,MANGANESE NITRATE TETRAHYDRATE,MANGANESE NITRATE TETRAHYDRATE
d2bdd780-8b14-4035-8a20-c774b6dee2af,MANNITOL,MANNITOL
d6904ba1-cfd4-b9e4-e053-2a95a90a1106,MARAVIROC,MARAVIROC
562a6e71-7273-4b9f-a4da-d6998baff786,MATRICARIA CHAMOMILLA,"MATRICARIA CHAMOMILLA, OYSTER SHELL CALCIUM CARBONATE, CRUDE, PASSIFLORA INCARNATA FLOWERING TOP, PODOPHYLLUM, SILICON DIOXIDE, SODIUM BORATE, TRIBASIC CALCIUM PHOSPHATE"
1a0d7b74-87cb-94b4-e063-6294a90a6430,MATRICARIA RECUTITA,MATRICARIA RECUTITA
20bf6038-c480-0b7f-e063-6394a90a8d65,MEBROFENIN,MEBROFENIN
a29db678-f591-44c7-be1c-3ec7ae06bea7,MECAMYLAMINE HYDROCHLORIDE,MECAMYLAMINE HYDROCHLORIDE
0b5290dd-a314-1581-e063-6294a90ab0c6,MECASERMIN,MECASERMIN
18344c8b-743d-49c0-e063-6394a90a7c88,MECLIZINE HYDROCHLORIDE,MECLIZINE HYDROCHLORIDE
10fdc3f5-de88-4bbb-9f3f-c0a0630d0222,MEDROXYPROGESTERONE ACETATE,MEDROXYPROGESTERONE ACETATE
33a105c5-0e51-4759-857b-6ca8dfae1d13,MEFLOQUINE HYDROCHLORIDE,MEFLOQUINE HYDROCHLORIDE
19c32f0a-07d6-26c2-e063-6294a90a49e4,MEGESTROL ACETATE,MEGESTROL ACETATE
14f27a2f-ae26-2b15-e063-6394a90ad244,MELALEUCA ALTERNIFOLIA (TEA TREE) LEAF OIL,"MELALEUCA ALTERNIFOLIA (TEA TREE) LEAF OIL, ORIGANUM OIL"
078c1caa-6501-a00f-e063-6294a90af1b8,MELALEUCA CAJUPUTI WHOLE,"MELALEUCA CAJUPUTI WHOLE, THYMOL"
1a58b730-3226-6905-e063-6394a90afb3a,MELIA AZEDARACH FRUIT,MELIA AZEDARACH FRUIT
20befd5e-f508-d8df-e063-6294a90aaa14,MELOXICAM,MELOXICAM
11d28105-b123-f12b-e063-6394a90a81a6,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE
11b70219-896a-f675-e063-6394a90a940c,MENTHA PIPERITA LEAF,"MENTHA PIPERITA LEAF, RICINUS COMMUNIS SEED"
0028be18-5163-ff51-e063-6294a90ae517,MENTHOL,MENTHOL
0a0ae5ba-9fab-45f6-e063-6294a90ad555,"MENTHOL, (+)-","MENTHOL, (+)-"
06c4640a-ee43-5d1a-e063-6394a90ad254,"MENTHOL, UNSPECIFIED FORM","MENTHOL, UNSPECIFIED FORM"
aae5ddd6-75c0-42f5-9161-eda3ce794d34,MEPERIDINE HYDROCHLORIDE,MEPERIDINE HYDROCHLORIDE
d65ce2b4-0c6a-4edd-bb95-c7f463db8dd4,MEPIVACAINE HYDROCHLORIDE,MEPIVACAINE HYDROCHLORIDE
1fe09b66-c58f-4d50-8932-96f52bda4bcb,MEPROBAMATE,MEPROBAMATE
0804536d-bb6f-ef23-e063-6394a90af31b,MERADIMATE,"MERADIMATE, OCTINOXATE, OCTOCRYLENE, TITANIUM DIOXIDE, ZINC OXIDE"
f294e82d-4fbd-422b-b5fe-f77f0d6192ef,MERCAPTOPURINE,MERCAPTOPURINE
033bef09-be65-853f-e063-6394a90a06d6,MERCURIC ARSENATE,MERCURIC ARSENATE
0c05e75e-4821-22e3-e063-6294a90a2a1e,MERCURIC IODIDE,MERCURIC IODIDE
03b378d2-bbd7-7891-e063-6394a90a2722,MERCURIC OXIDE,MERCURIC OXIDE
19cf48fe-b4d3-d37b-e063-6394a90aeb52,MERCURIUS SOLUBILIS,MERCURIUS SOLUBILIS
0339ca5d-3c1f-2ea4-e063-6294a90a2d51,MERCUROUS ACETATE,MERCUROUS ACETATE
6ad62085-07f3-134e-e053-2a91aa0af5b1,MERCURY,"MERCURY, SUS SCROFA LUNG"
1323a15e-a4a5-97c1-e063-6294a90abc82,MEROPENEM,MEROPENEM
116b9d88-f7d4-f30e-e063-6394a90a3912,MESALAMINE,MESALAMINE
10b6d562-44fc-5af8-e063-6394a90a6fb2,METAXALONE,METAXALONE
049fe4fb-3002-c346-e063-6294a90a0dcd,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE
0230807f-9a3a-4bc5-a4ca-12120abc2682,METHADONE HYDROCHLORIDE,METHADONE HYDROCHLORIDE
042586b3-4d4a-c5ae-e063-6394a90aaa7c,METHAZOLAMIDE,METHAZOLAMIDE
162f88ca-d492-4c85-9165-bfac4106eeb4,METHENAMINE,"METHENAMINE, SODIUM SALICYLATE"
1319ee69-8b45-5815-e063-6294a90a5ad5,METHENAMINE HIPPURATE,METHENAMINE HIPPURATE
141a7912-5f63-fe50-e063-6294a90a99ce,METHIMAZOLE,METHIMAZOLE
086ede61-af0e-4f2d-a51d-75a4c1d9f2a0,METHOCARBAMOL,METHOCARBAMOL
5f07ff4f-6a15-4a3e-a478-e6892306fd24,METHOTREXATE SODIUM,METHOTREXATE SODIUM
f9a49787-4f81-4993-996c-8b6453b1670c,METHSCOPOLAMINE BROMIDE,METHSCOPOLAMINE BROMIDE
1d76c9c3-c5ff-4f55-aad7-b4c0d31660dc,METHYL SALICYLATE,METHYL SALICYLATE
22f71b67-46c9-4c72-a89a-00f6f9104e10,METHYLERGONOVINE MALEATE,METHYLERGONOVINE MALEATE
916b2fef-ad4d-4eca-bdeb-35f756294d17,METHYLPHENIDATE,METHYLPHENIDATE
08b98ac0-d816-ef9b-e063-6394a90a2192,METHYLPHENIDATE HYDROCHLORIDE,METHYLPHENIDATE HYDROCHLORIDE
14940171-e853-1604-e063-6394a90aa01b,METHYLPREDNISOLONE,METHYLPREDNISOLONE
5928e792-3c8f-4335-aeae-6487681ddae4,METHYLPREDNISOLONE ACETATE,METHYLPREDNISOLONE ACETATE
5ba132ce-e07c-46e3-afa5-800847136136,METHYLPREDNISOLONE SODIUM SUCCINATE,METHYLPREDNISOLONE SODIUM SUCCINATE
0f2f0ac3-1ff0-c3da-e063-6394a90a2d9f,METHYLPROPANEDIOL,METHYLPROPANEDIOL
0a8d775a-2c97-41b4-9603-c4404c2a9d12,METOCLOPRAMIDE HYDROCHLORIDE,METOCLOPRAMIDE HYDROCHLORIDE
1a8c2e3e-a8cf-ff42-e063-6394a90ac56a,METOLAZONE,METOLAZONE
02285908-8935-4486-bd4b-44ae0a0123ac,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE
09d23043-1b0a-83b3-e063-6294a90a5ce6,METOPROLOL TARTRATE,METOPROLOL TARTRATE
0c35725f-8a21-4dfd-a01e-2e9cab78cbeb,METRONIDAZOLE,METRONIDAZOLE
fe7e12ab-6604-4e78-94c1-e64237cd1289,METYROSINE,METYROSINE
0ff45dbf-b555-4f55-a286-98bfaea9ea29,MEXILETINE HYDROCHLORIDE,MEXILETINE HYDROCHLORIDE
003d6dd9-f806-3185-e063-6394a90afc94,MICONAZOLE NITRATE,MICONAZOLE NITRATE
0bbe7c1c-5228-e584-e063-6294a90ad750,MIDAZOLAM HYDROCHLORIDE,MIDAZOLAM HYDROCHLORIDE
2f0f9c94-f22b-438d-9fda-843db22f13a5,MIDODRINE HYDROCHLORIDE,MIDODRINE HYDROCHLORIDE
46007fd9-27c2-4872-b947-d27104a8d4c4,MIDOSTAURIN,MIDOSTAURIN
1676988d-6fa2-f316-e063-6394a90a39aa,MILK THISTLE,MILK THISTLE
0c7fd25e-6ad0-1a54-e063-6294a90af27d,MILRINONE LACTATE,MILRINONE LACTATE
038a2cf5-1b73-227b-e063-6394a90a84ad,MINERAL OIL,"MINERAL OIL, PETROLATUM, PHENYLEPHRINE HYDROCHLORIDE"
076017ce-8ab2-1336-e063-6394a90a76b5,MINOCYCLINE HYDROCHLORIDE,MINOCYCLINE HYDROCHLORIDE
013dfdcc-0138-4f9d-a058-90b7ad1befb0,MINOXIDIL,MINOXIDIL
12d8f9c7-6656-1dac-e063-6394a90ab1ae,MIRTAZAPINE,MIRTAZAPINE
8a97e9d5-2dec-4f34-ba8b-3fd100c354f0,MIRVETUXIMAB SORAVTANSINE,MIRVETUXIMAB SORAVTANSINE
079cdb6b-b851-46bd-e063-6394a90a80ff,MISOPROSTOL,MISOPROSTOL
865914d0-b74e-4beb-a7d1-e31a82b75c05,MITOMYCIN,MITOMYCIN
452d2687-49ff-4734-8799-a4a5264cc584,MODAFINIL,MODAFINIL
b957cd51-22e2-4944-9653-704030fd0dfb,MOLINDONE HYDROCHLORIDE,MOLINDONE HYDROCHLORIDE
24b4259b-a6e1-4ed3-98f3-053aca392361,MOLNUPIRAVIR,MOLNUPIRAVIR
04e2e4a0-96c7-f778-e063-6294a90ad37d,MOLYBDENUM TRICHLORIDE,MOLYBDENUM TRICHLORIDE
102a53d9-414a-4632-990a-dd4caca8002c,MOMETASONE FUROATE,MOMETASONE FUROATE
c74d3f8b-76d1-4bf9-a786-8a5a1ff4fde4,MOMETASONE FUROATE MONOHYDRATE,MOMETASONE FUROATE MONOHYDRATE
1c2d03f9-2ab4-4757-92d2-a799cab249d9,MONTELUKAST,MONTELUKAST
37777419-2952-40eb-a2a1-c5f50b20b1dd,MONTELUKAST SODIUM,MONTELUKAST SODIUM
15b3760b-a073-4480-a7f5-01ed5524db31,MORPHINE SULFATE,MORPHINE SULFATE
12053b08-7e67-c6f3-e063-6394a90a9cd9,MOXIFLOXACIN HYDROCHLORIDE,MOXIFLOXACIN HYDROCHLORIDE
14307586-424f-091a-e063-6394a90aee1f,MOXIFLOXACIN HYDROCHLORIDE MONOHYDRATE,MOXIFLOXACIN HYDROCHLORIDE MONOHYDRATE
16e9d5d2-2b67-7b3b-e063-6394a90aa8a5,MUCOR RACEMOSUS,MUCOR RACEMOSUS
16ed5904-a49d-cd06-e063-6394a90abdff,MUCUNA PRURIENS FRUIT TRICHOME,MUCUNA PRURIENS FRUIT TRICHOME
06a4ee22-d8f8-4a8a-8666-82b14f2d8476,MUPIROCIN,MUPIROCIN
1df17b17-51d0-f825-e063-6294a90a2b56,MYCOPHENOLATE MOFETIL,MYCOPHENOLATE MOFETIL
bbb02edd-bf0c-4e72-a36a-1dec003a4a18,MYCOPLASMA PNEUMONIAE,MYCOPLASMA PNEUMONIAE
193372ac-588b-6388-e063-6394a90a360c,N-(HYDROXYMETHYL)NICOTINAMIDE,"N-(HYDROXYMETHYL)NICOTINAMIDE, PSATHYROTES RAMOSISSIMA WHOLE"
1132853c-0904-f4b6-e063-6394a90a26d0,NABUMETONE,NABUMETONE
0bd202e3-c673-4945-b828-1a5bc6a896ae,NADOLOL,NADOLOL
090fe986-0ab2-c9a6-e063-6394a90ab171,NAFCILLIN SODIUM,NAFCILLIN SODIUM
11d770b8-b769-ba3d-e063-6394a90a61a6,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE
4242e317-1764-436a-aff6-338a58f1b0a2,NALTREXONE HYDROCHLORIDE,NALTREXONE HYDROCHLORIDE
0f36332d-9260-b1fb-e063-6294a90ad7d7,NAPHAZOLINE HYDROCHLORIDE,"NAPHAZOLINE HYDROCHLORIDE, PHENIRAMINE MALEATE"
05fb5bbf-f1c2-203d-e063-6294a90ab79e,NAPHTHA,NAPHTHA
0177ebbe-5e72-1fb4-e063-6294a90ab32b,NAPROXEN,NAPROXEN
033526a5-1d79-3e78-e063-6394a90a2160,NAPROXEN SODIUM,NAPROXEN SODIUM
4db7a7ca-5316-475a-aea8-3d70c7daf510,NARATRIPTAN HYDROCHLORIDE,NARATRIPTAN HYDROCHLORIDE
8793aaba-40bc-40c6-ba89-f32aa7c3d43c,NATEGLINIDE,NATEGLINIDE
28ef47f3-802f-4c13-8824-2cd5a43ae82a,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE
482d7978-12a5-467a-b10e-1789df5dd0f8,NELARABINE,NELARABINE
0bbb09cc-b1ec-c182-e063-6294a90a771b,NEOMYCIN SULFATE,NEOMYCIN SULFATE
0831f9a8-b6ff-4b49-91ad-8177f968f543,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE
10f4123b-776a-e1ab-e063-6394a90aaf75,NEPAFENAC,NEPAFENAC
f06b37e8-ff20-4f7d-be04-8d546fbf74d3,NIACIN,NIACIN
0185e220-a4a8-57b8-e063-6394a90a21aa,NIACINAMIDE,NIACINAMIDE
4bc53fd6-7619-4a90-8115-0c99bb7fee5e,NICARDIPINE HYDROCHLORIDE,NICARDIPINE HYDROCHLORIDE
05e8564f-05da-2880-e063-6294a90a620e,NICKEL AMMONIUM SULFATE,NICKEL AMMONIUM SULFATE
05c10aa8-d013-f88f-e063-6294a90ab311,NICKEL ARSENIDE,NICKEL ARSENIDE
05c1d5d6-ead4-1270-e063-6394a90a660b,NICKEL BROMIDE,NICKEL BROMIDE
055e1c60-97c3-dfed-e063-6294a90a56fe,NICKEL CARBONATE HYDROXIDE TETRAHYDRATE,NICKEL CARBONATE HYDROXIDE TETRAHYDRATE
05e7d37f-c37d-e84a-e063-6394a90a5503,NICKEL CHLORIDE,NICKEL CHLORIDE
05aa8458-56d0-4b52-e063-6294a90ac6d3,NICKEL FLUORIDE,NICKEL FLUORIDE
0374b198-f3a3-7ef1-e063-6394a90a8dbb,NICKEL IODIDE,NICKEL IODIDE
05d2ce2c-258b-8c1a-e063-6394a90afa04,NICKEL NITRATE,NICKEL NITRATE
05e7605d-dc3f-628f-e063-6294a90ad273,NICKEL PHOSPHATE,NICKEL PHOSPHATE
00ed6289-2aa5-40b9-e063-6294a90a1c31,NICOTINE,NICOTINE
0865fba8-cb1a-d3ab-e063-6394a90ab222,NIFEDIPINE,NIFEDIPINE
07532a14-7007-5d56-e063-6294a90af180,NIOBIUM PENTACHLORIDE,NIOBIUM PENTACHLORIDE
081737c8-f0f7-f3a2-e063-6294a90a7a30,NIOBIUM PENTAIODIDE,NIOBIUM PENTAIODIDE
18276df2-9ea6-4560-b8fc-18b0d8025342,NISOLDIPINE,NISOLDIPINE
34d598e3-169a-4d87-a7a7-465849098316,NITISINONE,NITISINONE
1a224c7e-13e9-5a79-e063-6294a90a0c1b,NITRIC ACID,NITRIC ACID
0d08535a-992e-1ca6-e063-6394a90a1ed2,NITRIC OXIDE,NITRIC OXIDE
04b41542-243e-b7ed-e063-6294a90a71c3,NITROFURANTOIN,"NITROFURANTOIN, NITROFURANTOIN MONOHYDRATE"
dfecf83b-2b30-4505-9044-bec3dce43a39,NITROFURANTOIN MONOHYDRATE,NITROFURANTOIN MONOHYDRATE
05a6f3ad-c96b-4345-e063-6294a90a8b7a,NITROGEN,NITROGEN
160b85ac-d964-463b-9f1e-1429f14ed318,NITROGLYCERIN,NITROGLYCERIN
07101a26-8f4a-6909-e063-6394a90a3b5f,NITROUS OXIDE,NITROUS OXIDE
7d51448b-bb0d-40f3-a360-e15a2d5631fc,NIZATIDINE,NIZATIDINE
138f1329-11c3-51ed-e063-6294a90a0702,NOREPINEPHRINE BITARTRATE,NOREPINEPHRINE BITARTRATE
0caa1c4e-9536-49b0-a523-b6a6676434ba,NORETHINDRONE,NORETHINDRONE
09a50ecc-3465-1b41-e063-6394a90a55c2,NORTRIPTYLINE HYDROCHLORIDE,NORTRIPTYLINE HYDROCHLORIDE
0129b8db-22a6-4e1a-a120-23c89bcbdba6,NYSTATIN,NYSTATIN
0389bab7-04fc-7cfc-e063-6394a90a22d8,OATMEAL,OATMEAL
00dc377c-5e2b-61a7-e063-6294a90adae0,OCTINOXATE,"OCTINOXATE, OCTISALATE, TITANIUM DIOXIDE, ZINC OXIDE"
06ad2b03-0359-354f-e063-6294a90a0063,OCTISALATE,"OCTISALATE, OCTOCRYLENE"
1427e6f9-923d-4285-e063-6294a90a99e5,OCTOCRYLENE,"OCTOCRYLENE, ZINC OXIDE"
556071dc-02b2-4d9b-9ed3-44343e0f2432,ODEVIXIBAT,ODEVIXIBAT
086cc6db-b800-dc8f-e063-6294a90a4196,OFLOXACIN,OFLOXACIN
002da62b-aec3-8e2a-e063-6294a90a5efc,OLANZAPINE,OLANZAPINE
df2509a8-ba0a-e1b9-e053-2a95a90af056,OLEA EUROPAEA WHOLE,OLEA EUROPAEA WHOLE
30470c72-f91b-4074-99d6-3d5e265b1542,OLIPUDASE ALFA,OLIPUDASE ALFA
128e65d1-88c5-473d-b66c-e9b67cf4aeaa,OLMESARTAN MEDOXOMIL,OLMESARTAN MEDOXOMIL
dd969dec-1e23-4cac-a42b-2f7f06a07f13,OLODATEROL HYDROCHLORIDE,"OLODATEROL HYDROCHLORIDE, TIOTROPIUM BROMIDE MONOHYDRATE"
0c730c1f-cbbe-0877-cd98-7371a55ad67d,OLOPATADINE HYDROCHLORIDE,OLOPATADINE HYDROCHLORIDE
11d7460c-18a0-06fb-e063-6294a90a2a5a,OMEGA-3-ACID ETHYL ESTERS,OMEGA-3-ACID ETHYL ESTERS
020bcc33-8883-713f-e063-6394a90a130d,OMEPRAZOLE,OMEPRAZOLE
08f44528-66bd-21ff-e063-6394a90a1972,OMEPRAZOLE MAGNESIUM,OMEPRAZOLE MAGNESIUM
17f1cb4b-b682-fe6f-e063-6294a90a258a,ONDANSETRON,ONDANSETRON
00b17a8e-9d39-a8d4-e063-6294a90a153e,ONDANSETRON HYDROCHLORIDE,ONDANSETRON HYDROCHLORIDE
1982b23c-ccdc-7731-e063-6394a90a6ce4,ONION,ONION
f65aadda-613d-669f-e053-2a95a90a817a,OPIUM,OPIUM
03882c67-4eb4-57c8-e063-6294a90aa972,ORIGANUM MAJORANA,ORIGANUM MAJORANA
14a73146-26ef-3d96-e063-6394a90ab4ce,ORLISTAT,ORLISTAT
106be130-b4f9-5ca1-e063-6294a90a1590,ORPHENADRINE CITRATE,ORPHENADRINE CITRATE
1a58655d-a0b8-221a-e063-6294a90a8ec4,ORYZA SATIVA WHOLE,"ORYZA SATIVA WHOLE, PUNICA GRANATUM SEED, VITIS VINIFERA SEED"
00e310fb-2460-a1bf-e063-6394a90a2457,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE
11df6e71-201d-327a-e063-6294a90aec6a,OSTREA EDULIS SHELL,OSTREA EDULIS SHELL
0acabc7b-fd52-fd74-e063-6294a90aa8cc,OXACILLIN SODIUM,OXACILLIN SODIUM
